ID;MORADOR;NUMERO_CONTROLE;BLOCO;DT_VISITA;TEMPO_TOTAL_ENTREV;IDADE;PAIS;ESTADO;CIDADE;OUTRA_CIDADE;BAIRRO_BH;REGIAO_BH;REGIONAL_ORIGEM;PRETENDERIA_VIAJAR;PERNOITE_BH;T_PERNOITE;HOSPEDAGEM;TRANSPORTE;MOTIVO_CARNAVAL;MOTIVO_OUTRO;DIAS_CARNAVAL;GASTOS_PRETENDIDOS;PESSOAS_GASTOS;ALIMENTACAO_GASTOS;TRANSPORTE_GASTOS;FANTASIAS_GASTOS;COMPRAS_GASTOS;INGRESSOS_GASTOS;OUTROS_GASTOS;HOSPEDAGEM_GASTOS;PASSEIOS_GASTOS;TOTAL_GASTOS;INDIVIDUAL_GASTOS;DIARIO_GASTOS;FONTE_CARNAVAL;PARTICIPOU_ANOSANTERIORES;EVOLUCAO;MOTIVO;EXPECTATIVAS;AVAL_GERAL;AVAL_BANHEIROS;AVAL_SEGURANCA;AVAL_PRECOS;PROXIMA_EDICAO;MOTIVO_NAO;BLOCOS_DE_RUA;EVENTOS_PRIVADOS;PALCOS;CIRCUITO_GASTRONOMICO;CITY_TOUR;VISITA_CULTURAL;NAO_SABE;PRINCIPAL_PATROCINADOR;GENERO;ESCOLARIDADE;ESTADO_CIVIL;FAIXA_DE_RENDA;TRANSP_A_PE;TRANSP_APP;TRANSP_BICICLETA;TRANSP_CAR_AMIGOS_PARENTES;TRANSP_TAXI;TRANSP_OUTROS;TRANSP_VEICULO_PROPRIO;TRANSP_VEICULO_ALUGADO;TRANSP_ONIBUS_COLETIVO;TRANSP_NS;TRANSP_METRO
30;morador;30;magnolia;05/03/2019 12:08;00:03:49;32;brasil;mg;belo_horizonte;NA;savassi;centro-sul;belo_horizonte;nao;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;nr_nao_sabe;real;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;NA;NA;0;nr_nao_sabe;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;superou;9;10;10;9;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_superior_completo;casado;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
31;morador;31;magnolia;05/03/2019 13:09;00:04:26;59;brasil;mg;belo_horizonte;NA;nova_esperanca;noroeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;4;nr_nao_sabe;real;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;NA;NA;0;nr_nao_sabe;divulgacao_em_jornais,_radio_e_tv;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;10;9;8;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_fundamental_completo;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
32;morador;32;magnolia;05/03/2019 13:27;00:05:01;37;brasil;mg;belo_horizonte;NA;bom_jesus;noroeste;belo_horizonte;sim;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;5;nr_nao_sabe;real;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;NA;NA;0;nr_nao_sabe;outros_aplicativos;sim;melhorou;NR_NAO_SABE;superou;9;2;3;9;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;ensino_medio_completo;casado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
33;visitante;33;alo_abacaxi;03/03/2019 09:54;00:02:55;29;brasil;mg;outra_cidade;conselheiro_lafaiete;NA;NA;interior_de_minas_gerais;nr_nao_sabe;nao;nr_nao_sabe;nr_nao_sabe;carro/moto;sim;nr_nao_sabe;2;200;real;1;150;60;0;0;0;nr_nao_sabe;0;0;210;210;instagram;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;10;6;10;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
34;visitante;34;funk_you;04/03/2019 12:33;00:04:10;63;brasil;mg;outra_cidade;divinopolis;NA;NA;interior_de_minas_gerais;nr_nao_sabe;nao;nr_nao_sabe;nr_nao_sabe;carro/moto;sim;nr_nao_sabe;1;300;real;5;100;150;60;0;0;0;0;0;310;62;amigos/parentes;sim;melhorou;NR_NAO_SABE;superou;10;nr_nao_sabe;7;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;divorciado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
35;visitante;35;magnolia;05/03/2019 12:19;00:05:19;34;estados_unidos;outro_pais;outra_cidade;miami;NA;NA;outros_paises;nr_nao_sabe;nao;nr_nao_sabe;nr_nao_sabe;uber;sim;nr_nao_sabe;4;100;real;1;100;30;0;0;0;0;0;0;130;130;facebook;nao;NR_NAO_SABE;NR_NAO_SABE;superou;10;10;5;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;masculino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
36;visitante;36;monobloco;05/03/2019 09:53;00:03:58;25;brasil;mg;outra_cidade;paraopeba;NA;NA;interior_de_minas_gerais;nr_nao_sabe;nao;nr_nao_sabe;nr_nao_sabe;carro/moto;sim;nr_nao_sabe;3;300;real;1;100;80;0;0;0;0;0;0;180;180;facebook;sim;melhorou;NR_NAO_SABE;superou;10;8;9;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
37;visitante;37;bloco_angola_janga;03/03/2019 13:51;00:04:30;43;brasil;mg;outra_cidade;sete_lagoas;NA;NA;interior_de_minas_gerais;nr_nao_sabe;nao;nr_nao_sabe;nr_nao_sabe;onibus_rodoviario;nao;negocios_ou_trabalho;2;100;real;1;50;0;20;0;0;0;0;0;70;70;www.carnavaldebelohorizonte.com.br;nao;NR_NAO_SABE;NR_NAO_SABE;superou;10;10;10;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
38;visitante;38;garotas_solteiras;04/03/2019 15:35;00:05:05;36;brasil;mg;outra_cidade;uberlandia;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;4;airbnb;van;sim;nr_nao_sabe;4;1500;real;1;800;200;200;0;0;0;1400;0;2600;2600;outros_sites;nao;NR_NAO_SABE;NR_NAO_SABE;superou;9;1;8;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
39;visitante;39;alo_abacaxi;03/03/2019 10:05;00:03:37;25;brasil;pa;outra_cidade;belem;NA;NA;outros_estados;nr_nao_sabe;sim;7;albergue/hostel;aviao;sim;nr_nao_sabe;6;1000;real;1;700;100;0;0;0;0;900;0;1700;1700;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_em_parte;10;10;10;9;sim;NA;NA;sim;sim;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;carro_de_amigos_ou_parentes;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
40;visitante;40;juventude_bronzeada;05/03/2019 11:39;00:06:24;21;brasil;es;outra_cidade;ecoporanga;NA;NA;outros_estados;nr_nao_sabe;sim;4;albergue/hostel;onibus_rodoviario;sim;nr_nao_sabe;5;2000;real;1;500;500;300;400;400;300;200;0;2300;2300;instagram;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;7;3;8;3;nr_nao_sabe;NA;NA;sim;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
41;visitante;41;bloco_da_calixto;02/03/2019 11:14;00:05:11;23;brasil;mg;outra_cidade;ribeirao_vermelho;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;5;albergue/hostel;onibus_rodoviario;sim;nr_nao_sabe;5;500;real;1;400;100;0;0;50;0;200;0;750;750;amigos/parentes;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;7;5;2;5;sim;NA;NA;sim;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
42;visitante;42;pena_de_pavao;03/03/2019 08:29;00:09:04;43;brasil;mg;outra_cidade;serro;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;5;albergue/hostel;carro/moto;sim;nr_nao_sabe;3;600;real;1;200;200;50;0;0;0;300;0;750;750;facebook;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;9;7;9;8;sim;NA;NA;NA;sim;NA;NA;NA;NA;populacao;masculino;ensino_superior_completo;casado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
43;visitante;43;quando_come_se_lambuza;02/03/2019 08:46;00:05:07;42;brasil;mg;outra_cidade;uberlandia;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;4;albergue/hostel;onibus_rodoviario;sim;nr_nao_sabe;5;1000;real;1;600;nr_nao_sabe;100;120;200;0;300;0;1320;1320;outros_sites;nao;NR_NAO_SABE;NR_NAO_SABE;superou;10;10;nr_nao_sabe;8;sim;NA;NA;sim;sim;NA;NA;NA;NA;nr_nao_sabe;masculino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
44;visitante;44;juventude_bronzeada;05/03/2019 11:47;00:05:38;23;brasil;es;outra_cidade;vitoria;NA;NA;outros_estados;nr_nao_sabe;sim;4;albergue/hostel;onibus_rodoviario;sim;nr_nao_sabe;5;700;real;1;300;60;70;0;0;250;200;0;630;630;facebook;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;10;10;10;8;nao;vai_pra_bahia;NA;NA;NA;NA;NA;NA;NA;skol;outro;ensino_superior_incompleto;solteiro;acima_de_10_sm_(rs_9.980,01);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
45;visitante;45;sexta_ninguem_sabe;01/03/2019 18:25;00:06:23;33;brasil;mg;outra_cidade;paulo_candido;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;6;apartamento;van;sim;nr_nao_sabe;6;1000;real;14;50;25;0;0;0;0;360;0;435;310,714,285,714,286;amigos/parentes;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;indiferente;9;10;10;9;sim;NA;sim;NA;NA;NA;NA;NA;NA;nr_nao_sabe;masculino;tecnico;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
46;visitante;46;entao_brilha;02/03/2019 08:16;00:05:50;25;brasil;df;outra_cidade;brasilia;NA;NA;outros_estados;nr_nao_sabe;sim;6;casa_alugada;aviao;sim;nr_nao_sabe;6;1000;real;1;300;200;0;0;300;0;300;0;1100;1100;facebook;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;10;5;8;7;sim;NA;NA;sim;NA;NA;NA;NA;NA;corote;masculino;ensino_superior_completo;casado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
47;visitante;47;beico_do_wando;03/03/2019 08:27;00:04:58;30;brasil;mg;outra_cidade;juiz_de_fora;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;4;casa_alugada;carro/moto;sim;nr_nao_sabe;4;600;real;1;400;120;0;0;250;0;100;0;870;870;divulgacao_em_jornais,_radio_e_tv;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;9;7;8;10;sim;NA;NA;sim;NA;NA;NA;NA;NA;prefeitura;masculino;pos-graduacao/mestrado/doutorado/mba;solteiro;acima_de_10_sm_(rs_9.980,01);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
48;visitante;48;quando_come_se_lambuza;02/03/2019 09:57;00:05:29;28;brasil;mg;outra_cidade;lavras;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;3;casa_alugada;onibus_rodoviario;nao;estudos_ou_cursos;4;100;real;1;80;24;25;40;0;0;650;0;819;819;uai;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;10;1;6;6;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_superior_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
49;visitante;49;magnolia;05/03/2019 13:08;00:04:35;22;brasil;mg;outra_cidade;patrocinio;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;4;casa_alugada;onibus_rodoviario;sim;nr_nao_sabe;4;1000;real;1;100;50;50;0;0;0;370;0;570;570;outros_sites;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_em_parte;8;2;7;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
50;visitante;50;ordinarios;04/03/2019 20:21;00:05:05;27;brasil;mg;outra_cidade;ponte_nova;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;2;casa_alugada;carro/moto;sim;nr_nao_sabe;2;400;real;1;100;0;50;0;120;0;100;0;370;370;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;nr_nao_sabe;5;nr_nao_sabe;8;5;nr_nao_sabe;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_fundamental_completo;casado;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
51;visitante;51;juventude_bronzeada;05/03/2019 09:53;00:04:30;31;brasil;mg;outra_cidade;santo_antonio_do_amparo;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;3;casa_alugada;carro/moto;sim;nr_nao_sabe;4;600;real;1;300;0;0;0;0;0;300;0;600;600;outros_sites;sim;melhorou;NR_NAO_SABE;atendeu_plenamente;8;9;9;9;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
52;visitante;52;bloco_havayanas_usadas;04/03/2019 11:02;00:05:34;43;brasil;mg;outra_cidade;barao_de_cocais;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;5;casa_de_amigos/parentes;onibus_rodoviario;sim;nr_nao_sabe;4;200;real;2;200;160;0;0;0;0;0;0;360;180;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;superou;10;10;10;5;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;feminino;ensino_medio_completo;casado;ate_1_sm_(rs_998,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
53;visitante;53;quando_come_se_lambuza;02/03/2019 08:39;00:04:51;20;brasil;mg;outra_cidade;barbace;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;5;casa_de_amigos/parentes;carro/moto;sim;nr_nao_sabe;6;300;real;1;300;100;0;100;0;0;0;0;500;500;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;superou;10;2;9;4;sim;NA;NA;NA;NA;NA;NA;NA;NA;nr_nao_sabe;masculino;ensino_superior_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
54;visitante;54;bloco_da_calixto;02/03/2019 12:52;00:07:06;26;brasil;mg;outra_cidade;barbace;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;2;casa_de_amigos/parentes;carro/moto;sim;nr_nao_sabe;2;200;real;2;50;50;0;150;0;nr_nao_sabe;0;0;250;125;outros_sites;nao;NR_NAO_SABE;NR_NAO_SABE;superou;8;5;10;6;sim;NA;sim;NA;NA;NA;NA;NA;NA;prefeitura;masculino;ensino_medio_completo;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;metro
55;visitante;55;monobloco;05/03/2019 08:12;00:04:39;28;brasil;sp;outra_cidade;america;NA;NA;outros_estados;nr_nao_sabe;sim;3;casa_de_amigos/parentes;onibus_rodoviario;sim;nr_nao_sabe;2;50;real;1;60;40;0;0;0;0;0;0;100;100;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;9;7;7;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;amstel;masculino;ensino_superior_completo;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
56;visitante;56;bloco_volta_belchior;02/03/2019 11:10;00:04:56;28;brasil;pa;outra_cidade;belem;NA;NA;outros_estados;nr_nao_sabe;sim;5;casa_de_amigos/parentes;aviao;sim;nr_nao_sabe;5;2000;real;1;250;250;0;0;0;0;0;0;500;500;www.carnavaldebelohorizonte.com.br;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;superou;8;nr_nao_sabe;8;10;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;masculino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_1_sm_e_3_sm_(rs_998,01_a_rs_2.994,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
57;visitante;57;chama_o_sindico;03/03/2019 09:53;00:04:43;27;brasil;mg;outra_cidade;barbace;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;5;casa_de_amigos/parentes;onibus_rodoviario;sim;nr_nao_sabe;3;200;real;1;100;27;0;0;0;0;0;0;127;127;facebook;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;8;3;7;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;prefeitura;masculino;pos-graduacao/mestrado/doutorado/mba;divorciado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
58;visitante;58;beico_do_wando;03/03/2019 08:12;00:05:54;40;brasil;mg;outra_cidade;bom_despacho;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;3;casa_de_amigos/parentes;carro/moto;sim;nr_nao_sabe;4;500;real;2;300;100;0;0;0;0;0;0;400;200;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;9;9;10;7;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_superior_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
59;visitante;59;chama_o_sindico;03/03/2019 10:15;00:05:18;51;brasil;mg;outra_cidade;bom_despacho;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;3;casa_de_amigos/parentes;carro/moto;sim;nr_nao_sabe;5;400;real;1;400;300;80;0;nr_nao_sabe;0;0;nr_nao_sabe;780;780;amigos/parentes;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;nr_nao_sabe;nr_nao_sabe;nr_nao_sabe;10;10;sim;NA;NA;sim;NA;NA;NA;NA;NA;nr_nao_sabe;feminino;ensino_medio_completo;casado;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;veiculo_proprio;outra_opcao;outra_opcao;outra_opcao;outra_opcao
60;visitante;60;quando_come_se_lambuza;02/03/2019 09:21;00:04:02;29;brasil;mg;outra_cidade;campo_belo;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;5;casa_de_amigos/parentes;carro/moto;sim;nr_nao_sabe;6;550;real;1;500;nr_nao_sabe;0;0;0;0;0;0;500;500;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;superou;10;10;10;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;populacao;masculino;ensino_medio_completo;solteiro;nr_nao_sabe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;onibus_coletivo;outra_opcao;outra_opcao
61;visitante;61;ordinarios;04/03/2019 21:32;00:05:02;23;brasil;mg;outra_cidade;capitolio;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;6;casa_de_amigos/parentes;onibus_rodoviario;sim;nr_nao_sabe;4;200;real;1;200;0;15;0;0;0;0;0;215;215;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;8;5;10;8;sim;NA;NA;NA;NA;NA;NA;NA;NA;amstel;feminino;ensino_superior_completo;solteiro;entre_7_sm_e_10_sm_(rs_6.986,01_a_rs_9.980,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
62;visitante;62;baianas_ozadas;04/03/2019 09:13;00:04:15;44;brasil;mg;outra_cidade;claudio;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;7;casa_de_amigos/parentes;onibus_rodoviario;nao;visitar_amigos_e_parentes;1;100;real;3;100;0;0;0;0;0;0;0;100;100;amigos/parentes;nao;NR_NAO_SABE;NR_NAO_SABE;atendeu_plenamente;9;5;10;nr_nao_sabe;sim;NA;NA;NA;NA;NA;NA;NA;NA;skol;feminino;ensino_medio_completo;casado;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);a_pe;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
63;visitante;63;garotas_solteiras;04/03/2019 15:05;00:06:28;25;brasil;mg;outra_cidade;claudio;NA;NA;interior_de_minas_gerais;nr_nao_sabe;sim;6;casa_de_amigos/parentes;onibus_rodoviario;nao;visitar_amigos_e_parentes;5;500;real;1;600;80;300;20;100;0;0;0;1100;1100;amigos/parentes;sim;piorou;excesso_de_publico;atendeu_plenamente;8;1;8;7;sim;NA;NA;sim;NA;NA;NA;NA;NA;skol;masculino;pos-graduacao/mestrado/doutorado/mba;solteiro;entre_3_sm_e_5_sm_(rs_2.994,01_a_rs_4.990,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
64;visitante;64;entao_brilha;02/03/2019 07:15;00:08:38;21;brasil;df;outra_cidade;brasilia;NA;NA;outros_estados;nr_nao_sabe;sim;4;casa_de_amigos/parentes;carro/moto;sim;nr_nao_sabe;4;150;real;1;100;50;0;0;0;0;0;0;150;150;amigos/parentes;sim;nem_melhorou_nem_piorou;NR_NAO_SABE;atendeu_plenamente;7;6;7;4;sim;NA;NA;NA;NA;NA;NA;NA;NA;uber;masculino;ensino_superior_completo;solteiro;entre_5_sm_e_7_sm_(rs_4.990,01_a_rs_6.986,00);outra_opcao;aplicativos_(uber_cabify_99);outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao;outra_opcao
